,dt,user,lon,lat
2148,128.0,5.0,0.44301310173941666,0.4534101642869167
9123,129.0,19.0,0.16841497924958282,0.2542067811502928
2635,130.0,6.0,0.5297513400479721,0.2638440903018918
86,130.0,9.0,1.3567000953826613,1.1246873838936913
5619,130.0,12.0,1.000960122756775,0.21117063436883943
4106,132.0,9.0,0.8021849523333687,0.18535790964961052
6621,133.0,14.0,0.5569436686633529,0.8547498911909874
3150,134.0,7.0,0.9157596031585313,0.0913581280578395
7116,134.0,15.0,0.35834030300821307,0.36500254343739413
9622,134.0,20.0,0.18838473386018317,0.1414259709481709
616,135.0,2.0,0.7819229510608255,0.0816140791948704
3151,135.0,7.0,0.9158830685922481,0.09142317162645064
6110,135.0,13.0,1.0067214123220443,0.5696242027033027
1111,136.0,3.0,0.5147820787473467,0.4676440198883822
3152,136.0,7.0,0.915997062475381,0.09149425016534529
3635,136.0,8.0,1.08908528739834,0.49367194112252244
3636,137.0,8.0,1.088952769509198,0.493660290277114
2149,138.0,5.0,0.4445553719229799,0.454136037101572
8610,138.0,18.0,0.2666367217898369,0.8983515821570378
2636,139.0,6.0,0.5290399679258035,0.26422865201940204
4617,139.0,10.0,0.8492114164138128,0.2969854734425934
7610,139.0,16.0,0.6082828708224537,0.3456022526293002
2150,140.0,5.0,0.44489374935401493,0.4542797867409639
2637,140.0,6.0,0.5289509521141218,0.26427936253358986
8116,140.0,17.0,1.0347663090222612,0.02479966938684819
1615,141.0,4.0,0.4002677225069984,0.3427879278195263
2151,141.0,5.0,0.44505719646585995,0.4543495241753511
3153,141.0,7.0,0.9166407926389553,0.09180505113494597
2638,142.0,6.0,0.5288145785495209,0.2643504410724845
2152,143.0,5.0,0.4453830848611694,0.45448799321574496
2639,143.0,6.0,0.5287605990930961,0.26436762397398617
3154,143.0,7.0,0.9169194909194089,0.09192834893059931
5620,143.0,12.0,1.0028091705964166,0.21197630290168779
9124,143.0,19.0,0.1668564481738668,0.2537731014801974
2153,144.0,5.0,0.445545777601729,0.45455664100271986
3155,144.0,7.0,0.9170551101127244,0.09198827953827582
3637,144.0,8.0,1.0880683110865372,0.4935721964747811
8117,144.0,17.0,1.0343191344880596,0.024718364926084258
9,145.0,1.0,1.7107210621766031,1.1476038286687047
3156,145.0,7.0,0.9171952555337526,0.09204603085112772
6622,146.0,14.0,0.5551882466821374,0.8547710974060114
9623,146.0,20.0,0.18674841872303527,0.14141825959725307
1112,147.0,3.0,0.5133229570432452,0.4676802297100833
2154,149.0,5.0,0.446367455569635,0.45491220133525656
2640,149.0,6.0,0.5282806513174938,0.2642993114631381
7117,149.0,15.0,0.3561826334937954,0.3647877152591076
4618,150.0,10.0,0.8474160965735008,0.2968624271040352
3638,151.0,8.0,1.087160970068218,0.4935022914023305
87,151.0,9.0,1.3554561371329732,1.123831004846655
3157,152.0,7.0,0.9181707414248563,0.09246948459935389
8611,152.0,18.0,0.2646208740770817,0.898366250487588
109,153.0,1.0,0.8056845540338836,0.7829548117698741
617,153.0,2.0,0.7795267325821459,0.08137762570640128
4107,153.0,9.0,0.8009409940836806,0.18450153060257435
8118,153.0,17.0,1.0330559816801086,0.024761112632259108
6111,154.0,13.0,1.0044753137291669,0.5693175926852878
2641,155.0,6.0,0.5275408645435737,0.26424130869319107
1616,156.0,4.0,0.3981048562126144,0.3425505523217083
2155,156.0,5.0,0.44740899085773045,0.45540556015593336
4619,156.0,10.0,0.8467022936994125,0.2964860796516331
7611,156.0,16.0,0.6057113867484571,0.3452482010393344
5621,157.0,12.0,1.0047300513462383,0.21282882627326505
3158,158.0,7.0,0.9189978676298238,0.09283770160567961
6623,158.0,14.0,0.5536111077813806,0.8545538384758051
3639,159.0,8.0,1.0861159981998223,0.4933826816440726
9624,159.0,20.0,0.18504186323730987,0.14117619023365902
3159,160.0,7.0,0.9192754762628652,0.09295898774457179
2156,161.0,5.0,0.44823553032947594,0.4556985914908104
2642,163.0,6.0,0.5265222118511366,0.2641471799205747
618,164.0,2.0,0.778539512026602,0.08092005761226695
5622,164.0,12.0,1.0057167689875919,0.21325211238342778
9125,164.0,19.0,0.16391808819805198,0.2535690021379704
7118,165.0,15.0,0.3543116250678444,0.36420173640838527
6624,166.0,14.0,0.5525904434321822,0.8545449536584433
9625,166.0,20.0,0.18413234292416614,0.1411439199064486
1617,167.0,4.0,0.39651841339933713,0.3423594449293972
2157,167.0,5.0,0.4492158777244192,0.4560483683101587
3160,167.0,7.0,0.920171417892871,0.09336483949613772
5623,167.0,12.0,1.00613200847071,0.21343073074001329
1113,169.0,3.0,0.5104959925605801,0.4674424351171067
8119,169.0,17.0,1.0307935383760467,0.024487862588866927
2643,170.0,6.0,0.5257164594992565,0.2640714913349357
9626,170.0,20.0,0.1837351245328669,0.1409801375184767
2644,171.0,6.0,0.5255974364742206,0.26406419907917644
6112,171.0,13.0,1.0021762415082454,0.5690934605944808
4620,172.0,10.0,0.845019039904504,0.2953664250259789
8612,172.0,18.0,0.26182735338807106,0.8980214189911109
2645,173.0,6.0,0.5253507570638822,0.26405388933827545
6625,173.0,14.0,0.5518965894876422,0.8543038901232298
3640,174.0,8.0,1.0841707261117715,0.4931576275439168
9126,174.0,19.0,0.1625498263243299,0.25345324805517144
110,176.0,1.0,0.802537903764256,0.7826104831875873
2158,178.0,5.0,0.4509381911881071,0.4567110415749006
2646,178.0,6.0,0.5247330108001398,0.2640001613389459
3161,178.0,7.0,0.9216917274901248,0.09390455024135314
6626,178.0,14.0,0.5515129497794808,0.8540365912310894
2159,179.0,5.0,0.45109158001614624,0.45677013399225996
3162,179.0,7.0,0.9218236586460449,0.09395517693650923
3641,179.0,8.0,1.0835457714113015,0.4930916619659568
5624,179.0,12.0,1.0076190419123727,0.21407479617971437
7119,179.0,15.0,0.35303975508059504,0.3633770409553375
2160,180.0,5.0,0.45124186754001194,0.45682998078090475
8120,180.0,17.0,1.0293510128402248,0.02428275741825936
1618,181.0,4.0,0.395242939193724,0.3415121183377863
2161,182.0,5.0,0.451538419274221,0.45694866852981375
4621,182.0,10.0,0.8441481601649811,0.2947109601979645
9127,182.0,19.0,0.16185479891334587,0.2529950094087834
7612,183.0,16.0,0.6032354563706162,0.3434990654854976
9627,184.0,20.0,0.18256903416364234,0.14021654613954948
619,185.0,2.0,0.7768595271739304,0.07978305244704764
3163,186.0,7.0,0.9227758428463317,0.09430864179325305
3642,186.0,8.0,1.0826321439656037,0.49297615934025296
88,187.0,9.0,1.3514743978503652,1.1233179485535252
2162,188.0,5.0,0.45244249135030323,0.4572951764069252
2163,189.0,5.0,0.4525844807900291,0.45735602902395056
4108,189.0,9.0,0.7969592548010725,0.18398847430944443
8613,189.0,18.0,0.26030587032437325,0.8970300913030129
9128,191.0,19.0,0.16100948397849613,0.2524472520365233
1619,193.0,4.0,0.39424515744018396,0.34077040372613676
3164,193.0,7.0,0.9237078266599752,0.0946765235234519
4622,193.0,10.0,0.8426470451259901,0.29454625580064375
2647,194.0,6.0,0.5227801949992346,0.2637872609983888
3643,194.0,8.0,1.0816371282401103,0.4928433899940158
5625,194.0,12.0,1.0095357317106086,0.21475331124145047
7613,194.0,16.0,0.6020211700581553,0.34311710215797053
2164,196.0,5.0,0.45357312626911217,0.4578069754145794
2648,196.0,6.0,0.5225323421224521,0.2637638754885402
6627,196.0,14.0,0.5500431830583514,0.8530642904631909
9628,196.0,20.0,0.18158793239741366,0.13950626366479324
620,197.0,2.0,0.7759062533262312,0.07915424207111876
6113,197.0,13.0,0.9996748301447628,0.5681197349030431
2165,198.0,5.0,0.4538188836701017,0.4579389903895311
3644,198.0,8.0,1.0812423406007308,0.49268723513793
8121,198.0,17.0,1.0277618878179327,0.02326276362131474
1114,199.0,3.0,0.5078911485119608,0.46602966533754375
2166,199.0,5.0,0.4539343862958055,0.4580057941578083
9129,199.0,19.0,0.1603282028887134,0.2519577488913054
111,200.0,1.0,0.8004805656308017,0.7812840470106912
4623,200.0,10.0,0.8416972078585913,0.2946304939275177
7120,200.0,15.0,0.3511060500189209,0.3623996272265043
2167,201.0,5.0,0.45416706792784745,0.45813780913276003
2168,202.0,5.0,0.45427494302166516,0.4582018468729906
3165,202.0,7.0,0.9248822989323713,0.09514171914947234
9130,202.0,19.0,0.1601054119024139,0.251775274859261
3166,204.0,7.0,0.9251408806452133,0.0952476664055606
3645,204.0,8.0,1.080766667595746,0.49240644138168344
2169,205.0,5.0,0.4545772782690626,0.4583844047240667
621,206.0,2.0,0.7747384865763723,0.07904041582604926
1620,206.0,4.0,0.3930527478950008,0.3401868556273342
2170,207.0,5.0,0.45476285360528046,0.4585101332716398
2171,208.0,5.0,0.4548491872079473,0.4585721593551092
9629,208.0,20.0,0.18059911928026717,0.13889664784712719
2172,209.0,5.0,0.4549295696593624,0.45863393398148344
3167,209.0,7.0,0.925791232512293,0.09551815042090617
2649,210.0,6.0,0.5208391138627695,0.2635715946297851
7614,210.0,16.0,0.6000181466572525,0.34302951126982795
9131,210.0,19.0,0.15946553741429859,0.2513120908900017
2173,211.0,5.0,0.4550881552673679,0.45875915961486624
3646,211.0,8.0,1.0801933454188126,0.4921181039125825
6114,211.0,13.0,0.9985808241428135,0.5673296567100938
7121,211.0,15.0,0.349642318268075,0.36252460140279197
2174,212.0,5.0,0.45516518495751435,0.45881900640351103
3168,212.0,7.0,0.9261798175433256,0.09569945098650656
5626,212.0,12.0,1.0117063093559104,0.21559284266311185
8614,212.0,18.0,0.25823025964200497,0.8957782540643435
2175,213.0,5.0,0.45523978389574105,0.4588781826399021
4624,213.0,10.0,0.8403567739033987,0.2939569241886528
8122,213.0,17.0,1.0266210269772544,0.02238459162603257
2650,214.0,6.0,0.5203610101058649,0.26351694462110664
6628,215.0,14.0,0.5484216200707854,0.8521667562715824
622,216.0,2.0,0.7735530340108215,0.07908944995960276
1115,216.0,3.0,0.5066964758529213,0.46517647141371277
2176,216.0,5.0,0.4554430450476509,0.459056381901329
3169,217.0,7.0,0.9267527206251003,0.09599633799684248
7122,217.0,15.0,0.34903639048780444,0.36231111432901286
9132,217.0,19.0,0.1585105033669334,0.2511670839651341
1621,218.0,4.0,0.39139287960994085,0.3403141767365099
3170,218.0,7.0,0.9268553989389516,0.09605559805226527
3647,218.0,8.0,1.0796149102809447,0.4918345441282893
9630,218.0,20.0,0.17942012078015845,0.13885574415965007
2177,219.0,5.0,0.4556136167771917,0.4592298872969799
3171,219.0,7.0,0.9269528804728366,0.09611427137446604
6629,219.0,14.0,0.5479208851753177,0.8521774012886103
2178,220.0,5.0,0.4556663389481407,0.4592878062478952
89,220.0,9.0,1.3482719241056151,1.122180608112179
4625,221.0,10.0,0.8392152425104668,0.2937499749993475
5104,221.0,11.0,0.5693973308519575,0.08554764352835975
8123,221.0,17.0,1.0257658213966623,0.022135816739901282
2179,222.0,5.0,0.45582894786966854,0.45939836355072783
3172,222.0,7.0,0.9272253761449434,0.09628216089499197
4109,222.0,9.0,0.7937567810563225,0.18285113386809826
5627,222.0,12.0,1.0128568932042676,0.21607429918128507
8615,222.0,18.0,0.256934417411685,0.8958534397357922
2180,223.0,5.0,0.45594931199921185,0.45942359307927416
3173,223.0,7.0,0.9273144757756568,0.09633689472270213
9631,223.0,20.0,0.17883967398552936,0.13895926066381858
112,224.0,1.0,0.7983300207340799,0.7803722635836912
2181,224.0,5.0,0.45607847712708527,0.4594329808108263
3174,224.0,7.0,0.9274080178150512,0.09639313729298316
2651,225.0,6.0,0.5191349891289638,0.26332759742846157
3175,225.0,7.0,0.9274949381509401,0.09644594328296385
3648,225.0,8.0,1.0791179472419041,0.4915691730738784
2652,226.0,6.0,0.5190416985466646,0.2632924772541728
3649,226.0,8.0,1.079052903673293,0.49153757329892167
9133,226.0,19.0,0.15730937664245181,0.2513516534729714
1622,227.0,4.0,0.390420075927852,0.339999603910482
5628,227.0,12.0,1.013430215381201,0.21635961916524427
3176,228.0,7.0,0.9277218362697937,0.09660578617644511
3650,228.0,8.0,1.0789240738215464,0.4914772235960866
9632,228.0,20.0,0.17835679254381698,0.13890251517934726
3177,229.0,7.0,0.9277836108961679,0.0966569157857915
5105,229.0,11.0,0.5697774501607868,0.08548779673971496
7123,229.0,15.0,0.3479831205352688,0.3617307513534155
3178,230.0,7.0,0.9278509175786354,0.09670620137644015
3651,230.0,8.0,1.0787918912085313,0.4914827556521798
7615,230.0,16.0,0.5978567052864077,0.34229777112295257
2182,231.0,5.0,0.45702378816677147,0.459474890326684
3179,231.0,7.0,0.9279136980333902,0.09675624133837424
3652,231.0,8.0,1.0787280211063641,0.4915054706097747
8124,231.0,17.0,1.0245200191282764,0.02221955195258496
8616,231.0,18.0,0.2559820655733347,0.8957387753004056
623,232.0,2.0,0.7721942436876833,0.07840674394628089
5629,232.0,12.0,1.0139036252723295,0.2166255769528772
6115,232.0,13.0,0.9966135076494215,0.5667554125238117
6630,232.0,14.0,0.5464030063299836,0.8521805864118155
9134,232.0,19.0,0.15670068283413463,0.25114554247398324
3653,233.0,8.0,1.0785997779878396,0.49156514976035603
3654,234.0,8.0,1.07854898365462,0.4916073945523406
1116,235.0,3.0,0.5045664666189698,0.465194073410373
1623,235.0,4.0,0.38977953088748296,0.339576401619351
3180,235.0,7.0,0.928155264482794,0.09695925103318892
5630,235.0,12.0,1.014101689644273,0.2167540715284969
9633,235.0,20.0,0.17769789113550227,0.13865524903578685
2183,236.0,5.0,0.45775066680980736,0.4595412749998026
3181,236.0,7.0,0.9282076513776161,0.09700686024320326
4110,236.0,9.0,0.7927926107345004,0.18216809257864952
113,237.0,1.0,0.7967613475555263,0.7803406638087345
2653,237.0,6.0,0.518248770506637,0.2628551095466819
3182,237.0,7.0,0.9282532489308692,0.09705254161548815
2184,238.0,5.0,0.45804688326788956,0.4595631517670803
3183,238.0,7.0,0.9283057196447231,0.09710358740580283
7124,239.0,15.0,0.34666732937540057,0.36156235891869926
3655,240.0,8.0,1.078195015883686,0.49185063738237866
3184,241.0,7.0,0.9284574320921279,0.09726066427123747
5106,241.0,11.0,0.5704543726609204,0.08533952087261043
2185,242.0,5.0,0.45867577746285015,0.45954487921816634
4626,242.0,10.0,0.8362933948838999,0.2934753838514479
5631,242.0,12.0,1.0146284922586042,0.21709353860694425
8125,242.0,17.0,1.0233665016138092,0.021996174233063437
9135,243.0,19.0,0.15584975202415996,0.2506491661681647
1624,244.0,4.0,0.3886012867586597,0.33939535251084574
3185,244.0,7.0,0.9286746072033025,0.09740156406355105
6631,244.0,14.0,0.5454078229664268,0.8516873952292021
3186,245.0,7.0,0.9288074603685714,0.09741916606021128
4627,245.0,10.0,0.8358933266455223,0.29346750486246664
5632,245.0,12.0,1.0148123912141878,0.21724449668306367
9634,245.0,20.0,0.17695466778128188,0.13818963431460785
6116,246.0,13.0,0.99514315419507,0.5666810650426801
2186,247.0,5.0,0.45946811876965576,0.45946282038611697
7125,247.0,15.0,0.34562663227762225,0.36139622959783935
8617,247.0,18.0,0.2543688006699085,0.8950676363134604
3187,248.0,7.0,0.9292124739298202,0.09742260264051161
3656,248.0,8.0,1.0776901738556641,0.4922434971840287
9136,248.0,19.0,0.15578311589394622,0.25060985504229016
624,249.0,2.0,0.7699308783742725,0.07811186859270614
5633,249.0,12.0,1.0150421391801197,0.21743166458088414
6632,249.0,14.0,0.5450106045751275,0.8514920130662735
9635,249.0,20.0,0.17645720182805102,0.13812769205017017
2654,250.0,6.0,0.5172531680479215,0.262354123194119
2187,251.0,5.0,0.4601332227863174,0.4593318950585775
2655,251.0,6.0,0.5171848555370735,0.2623197573911157
5107,251.0,11.0,0.5706755710856173,0.08506182842053733
114,252.0,1.0,0.7956303773605905,0.7797333949239564
1117,252.0,3.0,0.5031398666991738,0.46453936295364406
8126,252.0,17.0,1.0226056762629285,0.02151781901906369
2188,253.0,5.0,0.46046388886643463,0.4592336591534071
2656,253.0,6.0,0.5170565285995172,0.26225043905188705
7126,253.0,15.0,0.34483336896146777,0.3613290905534353
2189,254.0,5.0,0.4606225582934719,0.45916769357544707
2657,254.0,6.0,0.5169958436205553,0.262215989429852
3657,254.0,8.0,1.0773358708086032,0.4925440722317601
4628,254.0,10.0,0.8349988937580873,0.29342953484109957
9137,254.0,19.0,0.15544222389195972,0.25050030356783815
2190,255.0,5.0,0.46077116943670327,0.45909192117077635
6117,255.0,13.0,0.9944359730244873,0.5663328807849344
5634,256.0,12.0,1.0153074264154989,0.21771371562260644
2191,258.0,5.0,0.46123879581464344,0.4588500194452457
4111,258.0,9.0,0.7907233702985424,0.18163776956498623
5108,258.0,11.0,0.5705320729033205,0.08505244068898521
2192,259.0,5.0,0.46140224292648846,0.45876737387997435
3188,259.0,7.0,0.9307045365133859,0.09753500396204196
625,260.0,2.0,0.768592791351968,0.07799334848186057
2193,260.0,5.0,0.4615794363595348,0.45867710078281687
7616,260.0,16.0,0.5940813284598829,0.3419271233647071
2658,261.0,6.0,0.5165841245367693,0.2620022508989778
3189,261.0,7.0,0.9310008367904998,0.09754816355002127
5109,261.0,11.0,0.570466861696646,0.08504774682320915
6633,261.0,14.0,0.5436063005177678,0.851307527377468
2194,262.0,5.0,0.46192334584666306,0.45850376302522944
2659,262.0,6.0,0.5165288039758371,0.26197542880882885
2195,263.0,5.0,0.4620933308429819,0.45841550158483313
3658,263.0,8.0,1.076866735688092,0.49290977466713437
9138,263.0,19.0,0.15438384097848945,0.2503840465708489
626,264.0,2.0,0.7680877816858828,0.07798798406383078
1625,264.0,4.0,0.38602125314342817,0.3391261257809759
2196,264.0,5.0,0.4622639863915544,0.45832791069669054
2660,264.0,6.0,0.5164132175311016,0.261955060784122
5635,264.0,12.0,1.015935566239174,0.2179078405000593
8127,264.0,17.0,1.0211431179785266,0.02129980571757195
3659,265.0,8.0,1.0767991775485295,0.49295168418299207
8618,265.0,18.0,0.251822043210268,0.8947426699274998
2661,266.0,6.0,0.5163185858442949,0.26198406216909553
4629,266.0,10.0,0.8345743503624489,0.29401249620668013
2197,267.0,5.0,0.4627632125444513,0.4580729332022123
1626,268.0,4.0,0.38549243887233575,0.3391104516220451
2198,268.0,5.0,0.46291911594344193,0.45799296984595583
3190,268.0,7.0,0.9320285419383623,0.0974982074071189
5110,268.0,11.0,0.5705694561914656,0.08500650785960517
6118,268.0,13.0,0.9946045330972669,0.566372443367904
7127,268.0,15.0,0.34291818790580275,0.36121878470769786
7617,268.0,16.0,0.5940081544451954,0.3415177512138091
9139,268.0,19.0,0.1536048268977266,0.25026619701225705
1118,269.0,3.0,0.5011542776568678,0.4641910110578349
2199,269.0,5.0,0.46307107984794194,0.45791367704195307
3660,269.0,8.0,1.0765388356360215,0.4930080105723048
2662,270.0,6.0,0.5161382911070751,0.2620983075093236
5636,270.0,12.0,1.016602933369692,0.21793105837184445
115,271.0,1.0,0.7936876198434911,0.7794707060785604
2200,271.0,5.0,0.4633762649424177,0.45775836037618445
2663,271.0,6.0,0.5160897598877119,0.26213711572100784
3661,272.0,8.0,1.0763639891358632,0.4931277879686261
9636,272.0,20.0,0.1738330794021372,0.13779551722748207
2201,273.0,5.0,0.46367994129432255,0.4576166223935537
5111,273.0,11.0,0.5705579729841206,0.085090494529384
5637,273.0,12.0,1.0169290732220966,0.21795167785364644
6634,273.0,14.0,0.542182298987955,0.8511260591738041
1627,274.0,4.0,0.3847288474934085,0.33903593650285013
9140,274.0,19.0,0.15267954860662036,0.2501538795097584
7128,275.0,15.0,0.3426309400841141,0.3613942179410782
9637,275.0,20.0,0.17350115603654426,0.13777841814501213
627,276.0,2.0,0.7666828070762693,0.07798203291257899
3662,276.0,8.0,1.0761150466116685,0.4933244274170304
2202,277.0,5.0,0.4642246811814409,0.45736893715483473
3191,277.0,7.0,0.9333710713693477,0.09720006311130724
6119,277.0,13.0,0.9959457214237449,0.5666957333732303
6635,277.0,14.0,0.5416988308130206,0.851105774968129
3192,278.0,7.0,0.9335123902568199,0.09713686356139384
5112,278.0,11.0,0.570606755660579,0.08503752090133987
9638,278.0,20.0,0.17314458987562698,0.13777431101245807
3193,279.0,7.0,0.9336562237152435,0.09705840894770823
4630,279.0,10.0,0.8337872896546413,0.29489854719094355
3194,280.0,7.0,0.9338046672204114,0.09697534428727828
6636,280.0,14.0,0.541341175004691,0.8511036794923361
9141,280.0,19.0,0.1518552722487312,0.2500372034176106
3663,281.0,8.0,1.0756939397963303,0.4935911395759488
8128,281.0,17.0,1.0191394240253702,0.02107382960806725
3195,282.0,7.0,0.9341234309980251,0.0968077900428792
3664,282.0,8.0,1.0755699714484233,0.49363112125407704
6120,282.0,13.0,0.9969521365375517,0.5667374752510246
9142,282.0,19.0,0.15160205495391899,0.25003318010408826
2203,283.0,5.0,0.46485181517673546,0.4570206690780573
3196,283.0,7.0,0.934288386852441,0.09672045061183177
